sno,h,sub_h,link
179,Uttar Pradesh: 2 children killed as driver cabin comes off old truck,"Two children were killed and their parents injured in Pipri locality of Anpara area here when a part of a coal-laden truck got broken, police said on Tuesday.",https://timesofindia.indiatimes.com/city/varanasi/uttar-pradesh-2-children-killed-as-driver-cabin-comes-off-old-truck/articleshow/84172949.cms
180,Two killed after van hits bike in Dadri,,https://timesofindia.indiatimes.com/city/noida/two-killed-after-van-hits-bike-in-dadri/articleshow/88231473.cms
181,"Two killed, 11 injured in 3 accidents in Noida","Two people died while 11 others were injured in three separate accidents reported across Gautam Budh Nagar early on Tuesday morning, police said.",https://timesofindia.indiatimes.com/city/noida/two-killed-11-injured-in-3-accidents-in-noida/articleshow/88153287.cms
182,"UP: After killing dad, man flees and dies in Road accident in Rampur","A 25-year-old man allegedly bludgeoned his 55-year-old father, a home guard, to death with an iron rod in his sleep and then got killed in a Road accident in a bid to flee the spot in Shahbad area of UP’s Rampur district on the intervening night of Sunday and Monday.",https://timesofindia.indiatimes.com/city/bareilly/man-kills-father-dies-in-road-accident-while-fleeing-spot/articleshow/88131004.cms
183,"Car crashes into pile of bricks in Gurugram, 5 on way back from wedding killed",Five employees of a private hospital in Sector 84 died after the car they were travelling in crashed into a pile of bricks along Sardhana road around 1am on Friday.,https://timesofindia.indiatimes.com/city/gurgaon/car-crashes-into-pile-of-bricks-5-on-way-back-from-wedding-killed/articleshow/88080378.cms
184,"Uttar Pradesh: 1 killed, 9 injured in Road accident","""A 42-year-old man was killed and nine others seriously injured when their jeep rammed into a tree here, police said on Monday. The condition of eight of the nine injured is stated to be very critical,"" they said.",https://timesofindia.indiatimes.com/city/lucknow/uttar-pradesh-1-killed-9-injured-in-a-road-accident/articleshow/83717331.cms
185,Two injured in Road accident in Noida,"Driver of a superintendent engineer of the Bulandshahr Development Authority (BDA) allegedly crashed the white Polo of the official, seriously injuring a 38-year-old female beggar and a youth in twenties, selling masks at the Luharli toll while trying to overtake a vehicle on Thursday afternoon.",https://timesofindia.indiatimes.com/city/noida/two-injured-in-road-accident-in-noida/articleshow/84919702.cms
186,"UP: 18 killed, 25 injured as truck hits bus in Barabanki district","At least 18 people died and 25 others were injured after a truck hit a stationary bus in Uttar Pradesh's Barabanki district in the wee hours of Wednesday, police said. It was raining heavily when the accident took place and this posed some problems in the rescue operation.",https://timesofindia.indiatimes.com/city/lucknow/up-18-killed-many-injured-as-truck-hits-stationary-bus-in-barabanki-district/articleshow/84810867.cms
187,"18 hours on, family awaits post-mortem to collect bodies of 2 brothers killed in Road accident","Two brothers on their way home from work on a bike were killed in a Road accident near Garh highway in Hapur on Saturday evening. Their bodies, probably lying on the roadside for hours, were spotted by a passerby who informed police. The latter came and took charge of the bodies and sent them for post-mortem by midnight.",https://timesofindia.indiatimes.com/city/meerut/18-hrs-on-family-awaits-post-mortem-to-collect-bodies-of-2-brothers-killed-in-road-accident/articleshow/84531829.cms
188,Six killed in Road accidents across Lucknow in 72 hours,Six persons were killed in as many accidents in the city in the last 72 hours.,https://timesofindia.indiatimes.com/city/lucknow/6-killed-in-road-accidents-across-city-in-72-hours/articleshow/87560919.cms
189,"3 killed, 4 injured in truck-car collision in UP's Kushinagar","Three people were killed and four injured in a collision between a truck and car in Tarya Sujan area of Kushinagar on Thursday, police said.",https://timesofindia.indiatimes.com/city/lucknow/3-killed-4-injured-in-truck-car-collision-in-ups-kushinagar/articleshow/87342185.cms
190,5 of family killed in Basti Road accident,,https://timesofindia.indiatimes.com/city/varanasi/5-of-family-killed-in-basti-road-accident/articleshow/85287410.cms
191,"Man dies after brawl in UP, constable who took him to hospital loses life in Road accident","A man succumbed to his injuries after a brawl outside an eatery in Uttar Pradesh's Barabanki while a police constable who had rushed him to a hospital died in an accident while returning, officials said on Sunday.",https://timesofindia.indiatimes.com/city/lucknow/man-dies-after-brawl-in-up-constable-who-took-him-to-hospital-loses-life-in-road-accident/articleshow/91415585.cms
192,"Uttar Pradesh: 2 die, 4 hurt in Road accident on Yamuna expressway in Mathura",Two persons died and four sustained injuries after a truck hit a vegetable-laden pickup van parked on the roadside near milestone 118 on Yamuna expressway in Mathura’s Mahavan area on Friday night.,https://timesofindia.indiatimes.com/city/agra/2-die-4-hurt-in-road-accident-on-yamuna-e-way-in-mathura/articleshow/89535660.cms
193,"Four killed, one injured in Road accident on Etawah-Agra highway",Four members of a family were killed and one other suffered injuries after the vehicle in which they were travelling overturned at Karampur on Etawah-Agra highway on Tuesday morning.,https://timesofindia.indiatimes.com/city/kanpur/four-killed-one-injured-in-road-accident-on-etawah-agra-highway/articleshow/80978110.cms
194,Gurugram: Executive among 3 injured after car on wrong side rams his vehicle near Sultanpur,"Three persons suffered injuries after their car was allegedly hit by another car near Sultanpur on Saturday night. Police said the injured were rushed to a private hospital for treatment, where their condition is reported to be stable.",https://timesofindia.indiatimes.com/city/gurgaon/exec-among-3-injured-after-car-on-wrong-side-rams-his-vehicle/articleshow/86540225.cms
195,"Five killed, four injured in Road accident in Uttar Pradesh's Jhansi",Five persons were killed while four others suffered injuries after a car collided with two bikes in Jhansi district in the wee hours of Monday.,https://timesofindia.indiatimes.com/city/lucknow/five-killed-four-injured-in-road-accident-in-uttar-pradeshs-jhansi/articleshow/82702739.cms
196,"In 36 hrs, 10 die in Road accidents in Muzaffarnagar, Saharanpur","In a span of 36 hours, 10 people have lost their lives in Road accidents in Saharanpur and Muzaffarnagar districts.",https://timesofindia.indiatimes.com/city/meerut/in-36-hrs-10-die-in-road-accidents-in-mnagar-saharanpur/articleshow/82688504.cms
197,Three killed in Road accident in UP's Ghazipur,"On the complaint of the family members of the deceased, an FIR has been lodged against the car driver who fled from the spot.",https://timesofindia.indiatimes.com/city/varanasi/three-killed-in-road-accident-in-ups-ghazipur/articleshow/83915542.cms
198,"9 killed, 3 injured as SUV rams into truck in Agra",Nine persons were killed and 3 others injured when a car rammed into a truck near Mandi Samiti in Agra on Thursday.,https://timesofindia.indiatimes.com/city/agra/9-killed-3-injured-as-suv-rams-into-truck-in-agra/articleshow/81442762.cms
199,"HDFC manager, wife & 4-yr-old child dead in Agra-Lucknow e-way accident","An HDFC bank manager, his wife and four-year-old daughter were killed in a Road accident on the Agra-Lucknow expressway in Firozabad on Friday when he fell asleep at the wheel and rammed the car into a divider.",https://timesofindia.indiatimes.com/city/agra/hdfc-manager-wife-4-yr-old-child-dead-in-agra-lucknow-e-way-accident/articleshow/85902451.cms
200,Faulty design causing Road accidents: Cops,,https://timesofindia.indiatimes.com/city/noida/faulty-design-causing-road-accidents-cops/articleshow/83445928.cms
201,"Uttar Pradesh: 4 killed, 36 injured after SRTC bus rams into truck in Etawah",Four people were killed and nearly three dozen others suffered injuries after an SRTC (State Road Transport Corporation) bus rammed into a stationary truck on the six-lane highway in Bakewar area of Etawah district on the intervening night of Thursday and Friday.,https://timesofindia.indiatimes.com/city/kanpur/uttar-pradesh-4-killed-36-injured-after-srtc-bus-rams-into-truck-in-etawah/articleshow/85682489.cms
202,"Uttar Pradesh: 11 killed, more than 40 injured as truck falls into gorge in Etawah",,https://timesofindia.indiatimes.com/city/lucknow/uttar-pradesh-10-killed-30-injured-as-truck-falls-into-gorge-in-etawah/articleshow/82006475.cms
203,40-year-old man dead in Road accident in UP's Mahoba,"A 40-year-old motorcycle rider died and his pillion passenger was injured on Monday when the two-wheeler was hit by a truck in the Shrinagar area here, police said.",https://timesofindia.indiatimes.com/city/lucknow/40-year-old-man-dead-in-road-accident-in-ups-mahoba/articleshow/85371033.cms
204,"Lucknow: Five killed, three hurt in Road accident","Five people were killed and three others injured when a truck overturned on a car in the Itaunja area here on Friday, police said.",https://timesofindia.indiatimes.com/city/lucknow/lucknow-five-killed-three-hurt-in-road-accident/articleshow/84474150.cms
205,Two Army jawans killed in Road accident in Uttar Pradesh's Mathura,"Two Army soldiers were killed on Sunday morning when the SUV they were travelling in crashed against the divider on Yamuna Expressway near Lakhutia Paar village here, police said.",https://timesofindia.indiatimes.com/city/agra/two-army-jawans-killed-in-road-accident-in-uttar-pradeshs-mathura/articleshow/80617302.cms
206,"Uttar Pradesh: Two days after judge and gunner injured in Road accident, four people taken into custody","Four people were taken into custody for questioning after an additional district judge and his gunner were injured in a Road accident two days ago, police said on Saturday. Additional District Judge (ADJ) Mohammad Ahmed Khan, posted at the Fatehpur District Court, and his gunner were returning from Allahabad on Thursday night when the accident took place.",https://timesofindia.indiatimes.com/city/lucknow/uttar-pradesh-two-days-after-judge-and-gunner-injured-in-road-accident-four-people-taken-into-custody/articleshow/84920352.cms
207,"Uttar Pradesh: Woman, teen daughter killed as pickup truck skids off into house","A woman and her teenage daughter were killed while three others sustained injuries after a pickup truck lost control and entered a house by the road in Chhapia area in Gonda district, police said on Thursday.",https://timesofindia.indiatimes.com/city/lucknow/uttar-pradesh-woman-teen-daughter-killed-as-pickup-truck-skids-off-into-house/articleshow/84861746.cms
208,Haryana: 5 killed in three-wheeler-truck collision,"Five people were killed and one sustained serious injuries in a head-on collision between a three-wheeler and a truck here on Friday, police said.",https://timesofindia.indiatimes.com/city/gurgaon/haryana-5-killed-in-three-wheeler-truck-collision/articleshow/79797757.cms
209,Driver killed as car falls from under-construction over-bridge in Gurugram,"A dense fog claimed another life in Gurugram as a car driver failed to see the road ahead and fell down from an under-construction railway over-bridge (ROB), police said on Sunday.",https://timesofindia.indiatimes.com/city/gurgaon/driver-killed-as-car-falls-from-under-construction-over-bridge-in-gurugram/articleshow/80313595.cms
210,"3 dead, 12 injured in separate Road accidents in Noida, Greater Noida","At least three people were killed and a dozen injured in separate Road accidents in Noida and Greater Noida on Tuesday, according to police.",https://timesofindia.indiatimes.com/city/noida/3-dead-12-injured-in-separate-road-accidents-in-noida-greater-noida/articleshow/81410916.cms
211,"Five killed, one critical after speeding SUV collides with two bikes on Uttar Pradesh highway","A man, his two young sons and two close relatives were killed after their bikes collided with an SUV near a caved-in road in Mirzapur area of Shahjahanpur district on Friday afternoon.",https://timesofindia.indiatimes.com/city/bareilly/5-killed-one-critical-after-speeding-suv-collides-with-two-bikes-on-up-highway/articleshow/84687147.cms
212,"Uttar Pradesh: Couple killed in Road accident, man electrocuted","A couple were crushed to death after a speeding bus hit their bike on Budhana-Kandhla road near Ghari Sakhawatpur village here on Friday, police said.",https://timesofindia.indiatimes.com/city/lucknow/uttar-pradesh-couple-killed-in-road-accident-man-electrocuted/articleshow/84680210.cms
213,"One dead, 12 hurt in bus-truck collision on Bijnor-Budaun road","A 25-year-old man died and at least 12 passengers sustained severe injuries in a head-on collision between their roadways bus and a truck, coming from the opposite side on Bijnor-Budaun state highway on Thursday morning.",https://timesofindia.indiatimes.com/city/meerut/one-dead-12-hurt-in-bus-truck-collision-on-bijnor-budaun-road/articleshow/84653810.cms
214,Bareilly: Two cousins on their way to meet relatives on Eid killed in accident,Two cousins on their way to Pilibhit from Bareilly to meet their relatives on Eid were allegedly killed in a Road accident on Wednesday night.,https://timesofindia.indiatimes.com/city/bareilly/two-cousins-on-their-way-to-meet-relatives-on-eid-killed-in-accident/articleshow/84649201.cms
215,"UP: 7 dead, 8 injured as two buses collide near Sambhal",,https://timesofindia.indiatimes.com/city/meerut/up-7-dead-8-injured-in-bus-accident-in-sambhal/articleshow/84540365.cms
216,Siblings killed in accident on Yamuna Expressway in Mathura,A brother-sister duo died while their younger sister suffered injuries when their motorcycle rammed into a divider near milestone 114 on Yamuna Expressway in Mathura’s Mahavan area on Friday. They were heading towards Delhi.,https://timesofindia.indiatimes.com/city/agra/siblings-killed-in-accident-on-yamuna-expressway/articleshow/84481979.cms
217,"LIC official, son die in Road accident in Agra",A senior LIC divisional manager and his son died in a Road accident as the car they were travelling in rammed into a tree on the Fatehpur Sikri Road in Agra on Saturday. They were heading to Jaipur from the city when the accident took place around 4 pm.,https://timesofindia.indiatimes.com/city/agra/lic-official-son-die-in-road-accident-in-agra/articleshow/83465609.cms
218,Cop among 3 killed in 2 Road accidents in Bijnor,"Three people, including a UP police constable, were killed in two separate accidents in Bijnor on Tuesday, police said.",https://timesofindia.indiatimes.com/city/meerut/cop-among-3-killed-in-2-road-accidents-in-bijnor/articleshow/81002961.cms
219,"Road accidents claim four lives, 2 of them on expressway",,https://timesofindia.indiatimes.com/city/gurgaon/road-accidents-claim-four-lives-2-of-them-on-expressway/articleshow/84660714.cms
220,"Six killed, five injured in accident on Varanasi-Jaunpur highway","Six people were killed and 11 others injured in a two-vehicle crash on the Varanasi-Jaunpur highway in Jalalpur area of Uttar Pradesh's Jaunpur district on Tuesday, police said. All the 17 people were travelling in a jeep after attending a cremation in Varanasi, they said.",https://timesofindia.indiatimes.com/city/varanasi/six-killed-11-injured-in-crash-on-highway-in-uttar-pradesh/articleshow/80760177.cms
221,"One dead, two injured as car hits motorcycle due to fog in Uttar Pradesh's Balrampur","One person died and two more were injured on Friday when the motorcycle they were riding was hit by a car possibly due to reduced visibility caused by fog in Balrampur district of Uttar Pradesh, police said.",https://timesofindia.indiatimes.com/city/lucknow/one-dead-two-injured-as-car-hits-motorcycle-due-to-fog-in-uttar-pradeshs-balrampur/articleshow/79680981.cms
222,"Uttar Pradesh: Bus falls into roadside ditch in Banda, 10 injured","Ten people were injured on Monday when a bus lost control and fell into a roadside ditch here, police said.",https://timesofindia.indiatimes.com/city/lucknow/uttar-pradesh-bus-falls-into-roadside-ditch-in-banda-10-injured/articleshow/83920213.cms
223,Two Commercial Tax officials killed in road crash in Uttar Pradesh,"Two officials of the Commercial Tax Department were killed on-duty after a truck allegedly hit their SUV in Uttar Pradesh's Mathura district, police said on Thursday. Mathura senior superintendent of police, Gaurav Grover said the incident took place around 11.30 pm Wednesday on the Yamuna Expressway, near Aligarh border.",https://timesofindia.indiatimes.com/city/noida/two-commercial-tax-officials-killed-in-road-crash-in-uttar-pradesh/articleshow/83810211.cms
224,"4 women die, 25 hurt in Road accident",,https://timesofindia.indiatimes.com/city/kanpur/4-women-die-25-hurt-in-road-accident/articleshow/82957174.cms
225,"Three dead, four hurt in Sambhal Road accident",,https://timesofindia.indiatimes.com/city/bareilly/three-dead-four-hurt-in-sambhal-road-accident/articleshow/82639881.cms
226,Delhi Metro employee killed in road crash in Greater Noida,"A Delhi Metro employee died after his scooter collided with an Uttar Pradesh roadways bus in Greater Noida on Monday morning, police said.",https://timesofindia.indiatimes.com/city/noida/delhi-metro-employee-killed-in-road-crash-in-greater-noida/articleshow/80098099.cms
227,"Woman, son among 3 killed in Road accident",,https://timesofindia.indiatimes.com/city/agra/woman-son-among-3-killed-in-road-accident/articleshow/82347582.cms
228,"UP: 6 killed, 10 injured after van hits vehicle on Gonda-Bahraich national highway",As many as six persons returning from a pilgrimage in Ambedkar Nagar died while ten others sustained serious injuries in Bahraich after the van they were traveling in got hit by an unidentified vehicle on Gonda-Bahraich national highway under Payagpur police station area of the district.,https://timesofindia.indiatimes.com/city/lucknow/up-6-killed-10-injured-after-van-hits-vehicle-on-gonda-bahraich-national-highway/articleshow/78992918.cms
229,"Uttar Pradesh: 5 killed, 3 injured as bus rams into stationary truck in Unnao","Five people were killed and three others injured as a double-decker bus on its way to Delhi from Bihar rammed into a stationary truck on the Lucknow-Agra Expressway on Friday morning, police said.",https://timesofindia.indiatimes.com/city/lucknow/uttar-pradesh-5-killed-3-injured-as-bus-rams-into-stationary-truck-in-unnao/articleshow/80060144.cms
230,3 of family among 4 killed in Road accident in Budaun,"Four persons, including three of a family, were killed in a Road accident in Bisauli area of UP's Budaun district late on Friday. The victims were returning home after meeting relatives when their car collided with a pick-up vehicle on Farrukhabad-Moradabad highway. The bodies have been sent for autopsy.",https://timesofindia.indiatimes.com/city/bareilly/3-of-family-among-4-killed-in-road-accident-in-budaun/articleshow/82862513.cms
231,UP: Four killed in Jhansi accident,Four persons were killed and two injured when an uncontrolled car hit two motorbikes consecutively and later plunged into a roadside ditch late on Thursday evening in Gursarai area of Jhansi district.,https://timesofindia.indiatimes.com/city/kanpur/4-people-die-in-road-accident-in-jhansi/articleshow/79784491.cms
232,"2 students killed, 5 injured in car-bus collision in Gurugram",Two students of a private college were killed and five others including a driver were injured in a head-on collision between a Haryana Roadways bus of Palwal depot and a Maruti Suzuki Eeco car on the Farrukhnagar-Jhajjar road near Kilayawas village here on Tuesday.,https://timesofindia.indiatimes.com/city/gurgaon/2-students-killed-5-injured-in-car-bus-collision-in-gurugram/articleshow/79742877.cms
233,4 Firozabad residents killed in a Road accident in Rajasthan's Dholpur,,https://timesofindia.indiatimes.com/city/agra/4-firozabad-residents-killed-in-a-road-accident-in-rajasthans-dholpur/articleshow/84510571.cms
234,"4 people dead, 10 injured in accident near Yamuna Expressway in Mathura","Four people were killed and 10 others injured when a speeding pickup truck rammed against a tractor-trolley near the Yamuna Expressway in Mathura district, police said on Tuesday.",https://timesofindia.indiatimes.com/city/agra/4-people-dead-10-injured-in-accident-near-yamuna-expressway-in-mathura/articleshow/79625990.cms
235,"UP: Groom, neighbour killed in Road accident in Mathura","Just weeks before his marriage, a 24-year-old groom and his teenager neighbour were killed when their motorcycle collided with a tractor on National Highway-2 in Mathura’s Kosikala area on Sunday. They were returning to their home town Deeg in Rajasthan after distributing wedding cards in Haryana’s Hodal.",https://timesofindia.indiatimes.com/city/agra/up-groom-neighbour-killed-in-road-accident-in-mathura/articleshow/81900470.cms
236,"Kanpur trader, driver die in Jhansi Road accident",,https://timesofindia.indiatimes.com/city/kanpur/kanpur-trader-driver-die-in-jhansi-road-accident/articleshow/81790630.cms
237,Mother-son among 3 killed in Muzaffarnagar Road accident,": A head-on collision between a car and an oil tanker left three persons, including a mother and her son, dead. All three were residents of Bijnor and the accident occurred in the early hours of Friday near Sikhreda village under Meerapur police station of Muzaffarnagar.",https://timesofindia.indiatimes.com/city/meerut/mother-son-among-3-killed-in-muzaffarnagar-road-accident/articleshow/82838277.cms
238,"Man, 28, killed in Road accident",A 28-year-old farmer died when his bike collided with a mini-truck near Chapraua Kuan village under Bilsanda police station on Saturday morning. An FIR has been lodged in the matter.,https://timesofindia.indiatimes.com/city/bareilly/man-28-killed-in-road-accident/articleshow/79343201.cms
239,"Four killed, seven injured in Road accident in UP's Azamgarh","The injured were referred to Varanasi for treatment. Occupants of the two jeeps were returning from a 'tilak' ceremony (pre-wedding ritual) in Mau district. The two jeeps had stopped on the roadside in Suhaval village when the speeding truck coming from Chiraiyyakot hit them, the SP said.",https://timesofindia.indiatimes.com/city/lucknow/four-killed-seven-injured-in-road-accident-in-ups-azamgarh/articleshow/82231727.cms
240,"Mother-son duo killed, relative hurt in Road accident on NH-2 in Mathura",A 46-year-old woman and her 25-year-old son were killed and a relative sustained injury when the motorcycle they were travelling on skidded and rammed into a divider on National Highway-2 in Mathura’s Kosi Kalan area on Wednesday. They were on their way to Delhi from Firozabad.,https://timesofindia.indiatimes.com/city/agra/mother-son-duo-killed-relative-hurt-in-road-accident-on-nh-2-in-mathura/articleshow/82185866.cms
241,12 people injured as bus overturns in Uttar Pradesh's Fatehpur,"Twelve people were injured, four of whom are in critical condition, when a private bus headed for Jahanabad overturned in a village here on Wednesday, police said.",https://timesofindia.indiatimes.com/city/kanpur/12-people-injured-as-bus-overturns-in-uttar-pradeshs-fatehpur/articleshow/79282396.cms
242,"Six of family killed, 4 injured in accident in UP's Siddharthnagar","Six persons of a family died while four others were injured after the car they were travelling in fell into a culvert in Uttar Pradesh's Siddharthnagar district on Monday. According to police, all the ten persons were going to Bihar for a 'Mundan' ceremony when the car fell into the culvert on Madhubaniya Bazaar road.",https://timesofindia.indiatimes.com/city/lucknow/six-of-family-killed-4-injured-in-accident-in-ups-siddharthnagar/articleshow/79242701.cms
243,Delhi journalist dies in Road accident on Yamuna e-way in Mathura,"A 32-year-old web journalist from Delhi, Shashank Pathak, was killed when his motorcycle collided with a truck near milestone 74 on Yamuna Expressway in Mathura’s Naujheel area on Friday.",https://timesofindia.indiatimes.com/city/agra/delhi-journalist-dies-in-road-accident-on-yamuna-e-way-in-mathura/articleshow/82107404.cms
244,Project on collecting Road accident data launched in Pilibhit,,https://timesofindia.indiatimes.com/city/bareilly/project-on-collecting-road-accident-data-launched-in-pilibhit/articleshow/81487204.cms
245,"1 killed, 4 injured in Road accident in UP","Five residents of Haryana's Faridabad were headed to Haridwar for bathing in river Ganga on the occasion of 'Maha Shivratri' when their car was hit by a tractor which was transporting sugarcane, the police said.",https://timesofindia.indiatimes.com/city/meerut/1-killed-4-injured-in-road-accident-in-up/articleshow/81451062.cms
246,"UP: 4 dead, 2 critically injured in accident on Yamuna Expressway in Mathura",Four persons including a 6-year-old girl were killed and two others were critically injured when a car in which they were travelling in lost control and rammed into a roadways bus after crossing a road divider near milestone 99 on Yamuna expressway in Mathura on Sunday. The car was heading to Agra from Noida.,https://timesofindia.indiatimes.com/city/agra/up-4-dead-2-critically-injured-in-accident-on-yamuna-expressway-in-mathura/articleshow/81738592.cms
247,"Man home for Karwa Chauth, daughter’s 1st b’day dies in Road accident",,https://timesofindia.indiatimes.com/city/bareilly/man-home-for-karwa-chauth-daughters-1st-bday-dies-in-road-accident/articleshow/87264573.cms
248,"Speeding dumper hits motorcycle, one killed",,https://timesofindia.indiatimes.com/city/gurgaon/speeding-dumper-hits-motorcycle-one-killed/articleshow/81500488.cms
249,Quick care: Ambulances for 4 accident-prone spots in Gurugram,"In an attempt to reduce the delay in medical response to Road accident victims, the Regional Transport Authority (RTA) has decided to deploy ambulances at four major blackspots in the city. The department has written to the chief medical officer and the National Highways Authority of India (NHAI), seeking their coordination in implementing the idea.",https://timesofindia.indiatimes.com/city/gurgaon/quick-care-ambulances-for-4-accident-prone-spots/articleshow/81456532.cms
250,"Meerut: Good Samaritans helping Road accident victims to get Rs 2,000 reward","Administration in Meerut on Wednesday decided to give a Rs 2,000 cash reward to those who extend help to Road accident victims and take them to hospital",https://timesofindia.indiatimes.com/city/meerut/good-samaritans-helping-road-accident-victims-to-get-rs-2000-reward/articleshow/77247786.cms
251,Haryana: Two killed as truck collides with three tractors,Two people were killed while three others suffered injuries after a truck collided with three tractor-trolleys near Dhin village on National Highway-344 in Haryana's Ambala district on Wednesday morning.,https://timesofindia.indiatimes.com/city/gurgaon/haryana-two-killed-as-truck-collides-with-three-tractors/articleshow/81434898.cms
252,Two teachers die in Road accident in Bijnor,,https://timesofindia.indiatimes.com/city/meerut/two-teachers-die-in-road-accident-in-bijnor/articleshow/79479895.cms
253,JOC held awareness drive for lending a helping hand to Road accident victims,,https://timesofindia.indiatimes.com/city/kanpur/joc-held-awareness-drive-for-lending-a-helping-hand-to-road-accident-victims/articleshow/85053783.cms
254,Four killed in two separate Road accidents in Pilibhit,,https://timesofindia.indiatimes.com/city/bareilly/four-killed-in-two-separate-road-accidents-in-pilibhit/articleshow/80425974.cms
255,Mathura: 7 killed as oil tanker rams into car on Yamuna Expressway,Seven people were killed after an oil tanker rammed into their car on the Yamuna Expressway in Uttar Pradesh’s Mathura late on Tuesday.,https://timesofindia.indiatimes.com/city/agra/mathura-7-killed-as-oil-tanker-rams-into-car-on-yamuna-expressway/articleshow/81184980.cms
256,"Road accidents, 2 in a ‘black spot’, claim four lives",,https://timesofindia.indiatimes.com/city/gurgaon/road-accidents-2-in-a-black-spot-claim-four-lives/articleshow/81142955.cms
257,"Six-vehicle pile-up on Yamuna Expressway, 12 injured",As many as 12 passengers in a bus sustained minor injuries when six vehicles crashed into each other in a pile-up on the Yamuna Expressway in Greater Noida’s Dankaur area due to dense fog on Saturday morning.,https://timesofindia.indiatimes.com/city/noida/6-vehicle-pile-up-on-e-way-12-injured/articleshow/80902790.cms
258,15% of India’s road crash deaths in Uttar Pradesh,"At least 64 persons died every day in road crashes in Uttar Pradesh in 2019. This translates into over 23,000 deaths in the entire year. Worse is that 65% of all these deaths belong to the productive age group of 18-45 years.",https://timesofindia.indiatimes.com/city/lucknow/15-of-indias-road-crash-deaths-in-uttar-pradesh/articleshow/77883093.cms
259,Five killed in separate Road accidents in Sambhal dist,,https://timesofindia.indiatimes.com/city/bareilly/five-killed-in-separate-road-accidents-in-sambhal-dist/articleshow/80050122.cms
260,Uttar Pradesh: Journalist dies in Road accident on Yamuna Expressway in Mathura,,https://timesofindia.indiatimes.com/city/agra/journalist-dies-in-road-accident-on-yamuna-expressway-in-mathura/articleshow/82106229.cms
261,Uttar Pradesh: Two PAC personnel on duty killed in road crash in Bulandshahr,"Two Uttar Pradesh Provincial Armed Constabulary (PAC) personnel were killed when they were run over by a speeding truck in Bulandshahr early on Tuesday, police said.",https://timesofindia.indiatimes.com/city/meerut/uttar-pradesh-two-pac-personnel-on-duty-killed-in-road-crash-in-bulandshahr/articleshow/80646601.cms
262,"11 killed, over 20 injured in bus-truck collision on Moradabad-Agra highway",Eleven people were killed and 20 others were severely injured after a private bus collided with a truck on the Moradabad-Agra highway on Saturday morning owing to poor visibility due to dense fog. Another truck collided with the two vehicles soon after the accident.,https://timesofindia.indiatimes.com/city/bareilly/11-killed-over-20-injured-in-bus-truck-collision-on-moradabad-agra-highway/articleshow/80605049.cms
263,"Three killed, one injured in Road accident on Agra-Lucknow expressway",Three people were killed and one suffered injuries after a car carrying them rammed into a truck in the morning hours of Saturday due to dense fog on Agra-Lucknow expressway.,https://timesofindia.indiatimes.com/city/kanpur/three-killed-one-injured-in-road-accident-on-agra-lucknow-expressway/articleshow/80600324.cms
264,UP: Road mishap claims five lives in Bhadohi district,,https://timesofindia.indiatimes.com/city/varanasi/up-road-mishap-claims-five-lives-in-bhadohi-district/articleshow/80465209.cms
265,Uttar Pradesh: Five killed as ambulance hits truck due to dense fog,"Five people were killed after an ambulance hit a stationary truck in Gopiganj area here amid reduced visibility due to dense fog on Tuesday, police said.",https://timesofindia.indiatimes.com/city/varanasi/uttar-pradesh-five-killed-as-ambulance-hits-truck-due-to-dense-fog/articleshow/80463009.cms
266,Gurugram: Three die in separate Road accidents on same day,Three people died in separate Road accidents in the city on Saturday.,https://timesofindia.indiatimes.com/city/gurgaon/3-die-in-separate-road-accidents-on-same-day/articleshow/80438674.cms
267,Two families lose 3 members each in 2 Road accidents in Hapur and Bareilly,"Six people – three each of two families – were killed in two Road accidents since Saturday midnight in Hapur and Bareilly districts, respectively.",https://timesofindia.indiatimes.com/city/meerut/2-families-lose-3-members-each-in-2-road-accidents/articleshow/84122826.cms
268,"Four killed, 12 hurt in Mathura Road accident",,https://timesofindia.indiatimes.com/city/agra/four-killed-12-hurt-in-mathura-road-accident/articleshow/79630333.cms
269,Two minors among 4 killed in Road accidents in Pilibhit,,https://timesofindia.indiatimes.com/city/bareilly/two-minors-among-4-killed-in-road-accidents-in-pilibhit/articleshow/80692050.cms
270,"Driver killed, 20 injured in Road accident in Haryana","A bus rammed into a stationary vehicle on the Hisar-Chandigarh national highway near Kathwar village in the district on Friday, leaving the bus driver dead and 20 passengers injured, police said.",https://timesofindia.indiatimes.com/city/gurgaon/driver-killed-20-injured-in-road-accident-in-haryana/articleshow/79561399.cms
271,"Three killed, six injured as dumper collides with truck due to fog in UP","Three people were killed and six more injured in a head-on collision between a truck and a sand-laden dumper on the Lucknow-Agra expressway due to reduced visibility caused by fog, police said on Saturday.",https://timesofindia.indiatimes.com/city/kanpur/three-killed-six-injured-as-dumper-collides-with-truck-due-to-fog-in-up/articleshow/80069793.cms
272,Mob sets Agra police chowki afire after youth dies in road crash,"A clash broke out in Agra between cops and scores of people who were angry over the death of a man in a road crash and set a police chowki and some vehicles on fire on Thursday, officials said.",https://timesofindia.indiatimes.com/city/agra/mob-sets-agra-police-chowki-afire-after-youth-dies-in-road-crash/articleshow/80046247.cms
